Date,Station_ID,Basin_role,Area_km2,Observed_mm_day,Simulated_mm_day,Observed_m3s,Simulated_m3s
2002-10-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.2791221,3.669086,4.4527082
2002-10-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.28807354,3.5095606,4.595506
2002-10-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.2778598,3.3500352,4.4325714
2002-10-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.27418065,3.3500352,4.3738794
2002-10-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.27865326,3.19051,4.445229
2002-10-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.27057397,3.19051,4.316344
2002-10-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.28083074,3.3500352,4.479965
2002-10-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.2824695,3.5095606,4.506108
2002-10-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.2790103,3.8286111,4.4509244
2002-10-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.2873274,3.8286111,4.583604
2002-10-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.28173375,3.8286111,4.4943705
2002-10-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.29475284,3.9881365,4.7020583
2002-10-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.2961384,3.9881365,4.7241616
2002-10-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.31643045,3.669086,5.047871
2002-10-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.3610165,4.1476617,5.7591324
2002-10-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.34991562,4.4667125,5.582045
2002-10-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.37779176,4.626238,6.0267406
2002-10-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.3710736,4.4667125,5.9195685
2002-10-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.39299715,4.94529,6.269305
2002-10-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.41254067,5.742917,6.581074
2002-10-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.40999997,0.4603591,6.5405436,7.3438997
2002-10-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.46860433,6.221493,7.475432
2002-10-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.49416816,6.0619674,7.88324
2002-10-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.5060247,6.221493,8.072383
2002-11-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.4996245,6.221493,7.9702826
2002-11-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.5078037,6.221493,8.100761
2002-11-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.50307596,6.0619674,8.025342
2002-11-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.37,0.48623216,5.902442,7.756641
2002-11-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.35000002,0.48247194,5.5833917,7.6966558
2002-11-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.47090137,5.1048155,7.512076
2002-11-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.46701622,4.94529,7.4500976
2002-11-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.457399,5.1048155,7.296679
2002-11-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.45983553,5.4238663,7.3355474
2002-11-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.5038574,6.221493,8.037808
2002-11-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.46890426,6.221493,7.480217
2002-11-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.45770824,6.221493,7.301612
2002-11-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.37,0.44795012,5.902442,7.145945
2002-11-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.35000002,0.46049416,5.5833917,7.3460546
2002-11-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.4637586,4.94529,7.3981304
2002-11-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.45146692,4.626238,7.202047
2002-11-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.48206878,4.94529,7.690224
2002-11-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.35000002,0.5530553,5.5833917,8.82264
2002-11-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.57152313,5.742917,9.1172495
2002-11-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.5748813,5.4238663,9.17082
2002-11-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.5791628,5.264341,9.2391205
2002-11-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.56743157,5.264341,9.051978
2002-11-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.5720602,5.1048155,9.125817
2002-11-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.62014806,5.264341,9.8929405
2002-11-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.60570055,5.264341,9.662466
2002-11-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.6089398,5.264341,9.714141
2002-11-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.60672283,5.264341,9.678774
2002-11-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.60375464,5.264341,9.631424
2002-11-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.5859628,5.264341,9.347598
2002-11-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.5893655,5.4238663,9.40188
2002-12-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.5977904,5.4238663,9.53628
2002-12-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.58905065,5.1048155,9.396857
2002-12-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.5749099,4.94529,9.171277
2002-12-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.5694114,4.785765,9.083562
2002-12-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.56410587,4.785765,8.998925
2002-12-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.5580411,4.307187,8.902176
2002-12-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.547678,4.1476617,8.736858
2002-12-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.54797876,3.5095606,8.741656
2002-12-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.5389639,3.0309827,8.597847
2002-12-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.52964866,3.669086,8.4492445
2002-12-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.5240364,4.307187,8.3597145
2002-12-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.51431763,3.8286111,8.204676
2002-12-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.50313795,3.669086,8.026331
2002-12-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.49644995,3.669086,7.9196405
2002-12-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.49649882,3.669086,7.92042
2002-12-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.4824065,3.669086,7.695612
2002-12-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.48285627,3.9881365,7.702787
2002-12-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.47955477,3.9881365,7.65012
2002-12-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.4690106,3.9881365,7.481913
2002-12-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.44988227,3.9881365,7.176768
2002-12-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.44348884,3.9881365,7.074776
2002-12-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.43541813,4.307187,6.9460278
2002-12-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.42779994,3.9881365,6.824498
2002-12-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.100000024,0.42022777,1.595255,6.703703
2002-12-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.100000024,0.41926873,1.595255,6.6884036
2002-12-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.42347753,4.785765,6.7555447
2002-12-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.4334507,5.4238663,6.9146423
2002-12-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.45078015,4.785765,7.191091
2002-12-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.4762454,4.4667125,7.5973268
2002-12-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.48765874,4.1476617,7.7793984
2002-12-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.48241794,3.9881365,7.6957946
2003-01-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.4738767,2.5524068,7.5595403
2003-01-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.48221028,4.4667125,7.6924815
2003-01-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.5176321,4.94529,8.25755
2003-01-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.54518235,4.785765,8.697046
2003-01-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.5471026,3.19051,8.727679
2003-01-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.5177119,3.5095606,8.258822
2003-01-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.5096923,4.307187,8.13089
2003-01-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.5018767,3.9881365,8.006211
2003-01-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.48897064,4.307187,7.800327
2003-01-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.48062086,4.307187,7.6671267
2003-01-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.47927368,3.9881365,7.6456356
2003-01-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.4859599,3.5095606,7.7522974
2003-01-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.4955598,3.9881365,7.905441
2003-01-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.43999994,0.5604017,7.0191193,8.939834
2003-01-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.68999994,0.63009256,11.007256,10.05158
2003-01-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.64,0.66767657,10.209629,10.651141
2003-01-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.58,0.6625382,9.252477,10.569171
2003-01-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.5500001,0.64755726,8.773902,10.330187
2003-01-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.52,0.62786317,8.295323,10.016016
2003-01-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.51,0.6185921,8.135798,9.868118
2003-01-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.5,0.6133945,7.976273,9.785204
2003-01-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.49,0.6075097,7.8167477,9.691326
2003-01-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.47000003,0.59120506,7.4976974,9.431226
2003-01-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.46000004,0.5811336,7.338172,9.27056
2003-01-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.43999994,0.56041545,7.0191193,8.940053
2003-01-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.5595529,6.7000685,8.926293
2003-01-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.42999995,0.54832625,6.859594,8.7472
2003-01-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.44999993,0.56312066,7.1786447,8.983209
2003-01-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.43999994,0.58230925,7.0191193,9.289315
2003-01-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.43999994,0.586422,7.0191193,9.354924
2003-01-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.43999994,0.58598727,7.0191193,9.347989
2003-02-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.5662285,6.7000685,9.032786
2003-02-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.48000002,0.5516703,7.6572223,8.800546
2003-02-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.46000004,0.54202294,7.338172,8.646646
2003-02-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.42999995,0.54362726,6.859594,8.672239
2003-02-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.40999997,0.5295348,6.5405436,8.447429
2003-02-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.5149592,6.7000685,8.2149105
2003-02-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.42999995,0.49023068,6.859594,7.8204274
2003-02-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.48391795,6.7000685,7.719723
2003-02-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.40999997,0.4692428,6.5405436,7.4856176
2003-02-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.40999997,0.45409286,6.5405436,7.2439375
2003-02-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.43705082,6.0619674,6.9720736
2003-02-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.42721355,6.7000685,6.815144
2003-02-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.40855706,5.742917,6.517525
2003-02-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.41004276,6.221493,6.541226
2003-02-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39999998,0.40117514,6.381018,6.399765
2003-02-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.3980826,6.0619674,6.3504314
2003-02-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.3925475,5.1048155,6.2621317
2003-02-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.39571524,6.0619674,6.3126655
2003-02-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.38871503,5.264341,6.2009945
2003-02-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.39526737,4.94529,6.305521
2003-02-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.3951187,5.1048155,6.3031497
2003-02-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.38018072,5.1048155,6.0648503
2003-02-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.37383723,4.785765,5.9636555
2003-02-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.37326658,4.785765,5.954552
2003-02-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.3723364,4.785765,5.9397135
2003-02-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.36928725,4.785765,5.891072
2003-02-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.3657812,5.1048155,5.835141
2003-02-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.3722074,5.1048155,5.937656
2003-03-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.3748188,5.1048155,5.9793143
2003-03-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.38336265,5.1048155,6.1156106
2003-03-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.37359178,4.785765,5.95974
2003-03-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.35502195,4.785765,5.663504
2003-03-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.34971368,5.1048155,5.5788236
2003-03-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.34851205,5.742917,5.5596547
2003-03-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.36625957,5.4238663,5.842773
2003-03-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.38591695,4.785765,6.156358
2003-03-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.43092227,5.742917,6.874307
2003-03-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39999998,0.45821238,6.381018,7.309654
2003-03-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.5233189,6.7000685,8.3482685
2003-03-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.48000002,0.5806642,7.6572223,9.263073
2003-03-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.48000002,0.5846644,7.6572223,9.326886
2003-03-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.46000004,0.5490254,7.338172,8.758353
2003-03-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.43999994,0.5409322,7.0191193,8.629246
2003-03-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.50773454,6.7000685,8.099659
2003-03-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.40999997,0.49110448,6.5405436,7.834367
2003-03-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39999998,0.47390735,6.381018,7.560029
2003-03-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39999998,0.46484876,6.381018,7.415521
2003-03-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39999998,0.4619478,6.381018,7.3692436
2003-03-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.4337945,6.0619674,6.920127
2003-03-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.4124514,5.742917,6.57965
2003-03-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.35000002,0.41110623,5.5833917,6.5581913
2003-03-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.40677822,5.4238663,6.489148
2003-03-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.40971434,4.785765,6.535987
2003-03-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.4132768,4.4667125,6.5928173
2003-03-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.41511023,4.626238,6.622065
2003-03-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.40888727,4.626238,6.522793
2003-03-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.40587568,4.94529,6.4747505
2003-03-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.39523304,4.785765,6.304973
2003-03-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.38823354,4.785765,6.1933136
2003-04-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.37949002,4.626238,6.053832
2003-04-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.39737737,4.785765,6.339181
2003-04-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.41657674,4.94529,6.6454597
2003-04-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.41452563,5.1048155,6.612739
2003-04-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.4146887,4.94529,6.6153407
2003-04-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.3979727,4.4667125,6.348678
2003-04-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.3904835,4.4667125,6.229206
2003-04-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.3860581,4.307187,6.1586094
2003-04-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.39472997,4.307187,6.296948
2003-04-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.38776135,4.307187,6.185781
2003-04-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.38261127,4.626238,6.103624
2003-04-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.36802733,4.4667125,5.870973
2003-04-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.3603983,4.307187,5.7492704
2003-04-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.3521757,4.1476617,5.618099
2003-04-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.3469187,3.8286111,5.5342364
2003-04-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.33578384,3.9881365,5.356607
2003-04-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.32769704,3.9881365,5.227602
2003-04-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.3324399,3.9881365,5.3032627
2003-04-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.3272097,3.8286111,5.219828
2003-04-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.3147695,3.8286111,5.021375
2003-04-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.30654883,3.9881365,4.8902345
2003-04-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.3000245,3.669086,4.7861547
2003-04-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.29181314,3.669086,4.6551623
2003-04-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.2802862,3.5095606,4.471278
2003-04-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.2873751,3.19051,4.5843644
2003-04-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.282928,3.19051,4.513422
2003-04-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.29363072,3.3500352,4.6841574
2003-04-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.2968408,3.3500352,4.7353663
2003-04-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.2777536,3.5095606,4.430877
2003-04-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.3080448,3.3500352,4.9140987
2003-05-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.33955944,3.5095606,5.4168377
2003-05-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.3432821,3.5095606,5.4762235
2003-05-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.33348906,3.3500352,5.3199997
2003-05-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.33366215,3.0309827,5.322761
2003-05-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.31789088,2.7119322,5.071169
2003-05-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.2985599,2.8714576,4.7627907
2003-05-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.29406786,3.0309827,4.691131
2003-05-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.25759387,2.7119322,4.109278
2003-05-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.25276506,2.8714576,4.032246
2003-05-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.24131203,2.7119322,3.8495412
2003-05-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.23411131,2.5524068,3.7346714
2003-05-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.22530293,2.3928816,3.5941556
2003-05-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.25144148,2.7119322,4.011132
2003-05-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.26547503,3.5095606,4.2350025
2003-05-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.25899303,3.8286111,4.1315985
2003-05-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.23508298,3.8286111,3.7501721
2003-05-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.22372735,3.5095606,3.5690207
2003-05-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.22194874,3.5095606,3.5406475
2003-05-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.24265122,3.669086,3.870905
2003-05-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.28586614,3.669086,4.5602927
2003-05-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.30458987,3.5095606,4.858984
2003-05-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.2610258,3.3500352,4.164026
2003-05-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.24285817,3.19051,3.874206
2003-05-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.24487317,3.0309827,3.9063504
2003-05-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.22541833,3.0309827,3.5959964
2003-05-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.2256409,2.8714576,3.5995467
2003-05-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.22313237,2.8714576,3.5595295
2003-05-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.21709275,3.0309827,3.4631822
2003-05-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.1900413,2.8714576,3.0316427
2003-05-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.17828631,2.7119322,2.8441207
2003-05-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.17180562,2.5524068,2.740737
2003-06-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.16259181,2.5524068,2.5937533
2003-06-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.15630174,2.3928816,2.4934106
2003-06-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13999999,0.14504313,2.2333562,2.3138072
2003-06-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.14044738,2.0738308,2.2404933
2003-06-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.1473881,2.0738308,2.3512154
2003-06-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.16105759,2.0738308,2.5692787
